MYO5B,ZNF860
MYO5B,ZDHHC23
MYO5B,FAM227A
MYO5B,TMPRSS13
MYO5B,ZNF184
MYO5B,170958
MYO5B,SYPL2
MYO5B,RAB11FIP4
MYO5B,IGSF3
MYO5B,RCAN3
MYO5B,STK26
MYO5B,ITPR3
MYO5B,PRDX6
MYO5B,MAPK13
MYO5B,HOOK1
MYO5B,CARD14
MYO5B,FAM83H
MYO5B,EPS8L2
MYO5B,ZNF260
MYO5B,SNTA1
MYO5B,PRLR
MYO5B,CDCP1
MYO5B,PIGN
MYO5B,MAP3K9
MYO5B,CD24
MYO5B,TRPS1
MYO5B,MAP2K1
MYO5B,SOX4
MYO5B,SMARCC1
MYO5B,TRIM46
MYO5B,SAMD12
MYO5B,TTC9
MYO5B,LPAR2
MYO5B,SETD3
MYO5B,HOXA10
MYO5B,PROSER3
MYO5B,ZNF627
MYO5B,RHPN2
MYO5B,FHDC1
MYO5B,FAXC
MYO5B,C2orf15
MYO5B,MTL5
FXYD3,SPINT1
FXYD3,hsa-mir-200b
FXYD3,ELF3
FXYD3,SCNN1A
FXYD3,GeneSymbol
FXYD3,TFAP2A
FXYD3,PROM2
FXYD3,ERBB3
FXYD3,hsa-mir-200c
FXYD3,S100A14
FXYD3,LYPD3
FXYD3,PRRG2
FXYD3,LIPH
FXYD3,KIAA1324
FXYD3,hsa-mir-203
FXYD3,CLDN7
FXYD3,CDH1
FXYD3,EPN3
CDS1,ERBB3
CDS1,ARFIP1
CDS1,RBM47
CDS1,LRRC1
CDS1,E2F5
CDS1,AP1S3
CDS1,MYO5B
CDS1,ADSS
CDS1,VWA9
CDS1,CLDN4
CDS1,PRPS2
CDS1,RBM12
CDS1,SAMD12
CDS1,SNX21
CDS1,NEBL
CDS1,SYNPO
CDS1,C2orf15
CDS1,STRBP
CDS1,PIP4K2C
CDS1,PGM1
CDS1,DLG3
CDS1,TMEM143
CDS1,MAP7
CDS1,PRKACA
CDS1,KIAA0895
CDS1,OPTN
CDS1,ALPK3
CDS1,PRLR
CDS1,TFAP2A
CDS1,TMEM241
CDS1,AP1AR
CDS1,FHDC1
CDS1,FLVCR1
CDS1,CASP6
CDS1,PRRG4
CDS1,ST3GAL3
CDS1,FAM83H
CDS1,STX3
CDS1,DLST
CDS1,PTBP3
CDS1,TPD52
CDS1,LRBA
CDS1,SPINT1
CDS1,FAM84B
CDS1,PTPLAD1
CDS1,SEC23B
CDS1,EPN3
CDS1,PIGM
CDS1,CMTM6
CDS1,MYO6
CDS1,FZD3
